Date,Device Category,Browser,# of Visitors,Sessions,Bounce Rate
2016-04-21T00:00:00.000,desktop,Firefox,346,415,50.1205
2016-04-21T00:00:00.000,desktop,Internet Explorer,1626,1730,23.9884
2016-04-21T00:00:00.000,desktop,Safari,692,692,25
2016-04-21T00:00:00.000,mobile,Android Browser,35,104,33.6538
2016-04-21T00:00:00.000,mobile,Chrome,1142,1453,30.9704
2016-04-21T00:00:00.000,mobile,Internet Explorer,104,104,33.6538
2016-04-21T00:00:00.000,mobile,Safari,1107,1315,39.4677
2016-04-21T00:00:00.000,mobile,Safari (in-app),104,104,100
2016-04-21T00:00:00.000,tablet,Android Browser,69,69,100
2016-04-21T00:00:00.000,tablet,Internet Explorer,35,35,0
2016-04-21T00:00:00.000,tablet,Safari,311,311,44.373
2016-04-22T00:00:00.000,desktop,Chrome,2872,3322,38.531
2016-04-22T00:00:00.000,desktop,Edge,104,138,25.3623
2016-04-22T00:00:00.000,desktop,Firefox,519,519,53.3719
2016-04-22T00:00:00.000,desktop,Internet Explorer,1488,1903,30.8986
2016-04-22T00:00:00.000,desktop,Safari,381,381,27.2966
2016-04-22T00:00:00.000,desktop,YaBrowser,35,35,100
2016-04-22T00:00:00.000,mobile,Android Browser,69,69,50.7246
2016-04-22T00:00:00.000,mobile,BlackBerry,35,35,0
2016-04-22T00:00:00.000,mobile,Chrome,830,1107,25.0226
2016-04-22T00:00:00.000,mobile,Internet Explorer,35,35,100
2016-04-22T00:00:00.000,mobile,Opera Mini,35,35,100
2016-04-22T00:00:00.000,mobile,Safari,1107,1142,42.3818
2016-04-22T00:00:00.000,mobile,Safari (in-app),104,104,33.6538
2016-04-22T00:00:00.000,mobile,UC Browser,35,69,0
2016-04-22T00:00:00.000,tablet,Amazon Silk,35,35,0
2016-04-22T00:00:00.000,tablet,Chrome,69,69,50.7246
2016-04-22T00:00:00.000,tablet,Safari,208,242,57.0248
2016-04-23T00:00:00.000,desktop,Chrome,1419,1419,58.4919
2016-04-23T00:00:00.000,desktop,Edge,35,35,0
2016-04-23T00:00:00.000,desktop,Firefox,381,381,63.5171
2016-04-23T00:00:00.000,desktop,Internet Explorer,346,346,60.1156
2016-04-23T00:00:00.000,desktop,Safari,346,346,50
2016-04-23T00:00:00.000,mobile,Amazon Silk,35,35,0
2016-04-23T00:00:00.000,mobile,Chrome,1003,1142,33.3625
2016-04-23T00:00:00.000,mobile,Internet Explorer,104,104,0
2016-04-23T00:00:00.000,mobile,Safari,900,934,37.045
2016-04-23T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2016-04-23T00:00:00.000,tablet,Chrome,35,35,100
2016-04-23T00:00:00.000,tablet,Safari,346,346,19.9422
2016-04-24T00:00:00.000,desktop,Chrome,1211,1384,52.5289
2016-04-24T00:00:00.000,desktop,Edge,35,35,0
2016-04-24T00:00:00.000,desktop,Firefox,173,173,39.8844
2016-04-24T00:00:00.000,desktop,Internet Explorer,588,796,47.8643
2016-04-24T00:00:00.000,desktop,Opera,35,35,0
2016-04-24T00:00:00.000,desktop,Safari,415,450,46.2222
2016-04-24T00:00:00.000,desktop,UC Browser,35,35,100
2016-04-24T00:00:00.000,mobile,Chrome,900,969,32.0949
2016-04-24T00:00:00.000,mobile,Firefox,35,35,100
2016-04-24T00:00:00.000,mobile,Internet Explorer,35,35,100
2016-04-24T00:00:00.000,mobile,Opera Mini,35,35,0
2016-04-24T00:00:00.000,mobile,Safari,1142,1350,46.1481
2016-04-24T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-04-24T00:00:00.000,tablet,Safari,173,208,66.3462
2016-04-25T00:00:00.000,desktop,Chrome,3668,4187,40.5063
2016-04-25T00:00:00.000,desktop,Edge,311,311,44.373
2016-04-25T00:00:00.000,desktop,Firefox,692,830,20.8434
2016-04-25T00:00:00.000,desktop,Internet Explorer,1626,2111,42.6338
2016-04-25T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-04-25T00:00:00.000,desktop,Safari,415,415,41.6867
2016-04-25T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-25T00:00:00.000,mobile,Chrome,1246,1523,25.0164
2016-04-25T00:00:00.000,mobile,Internet Explorer,104,104,33.6538
2016-04-25T00:00:00.000,mobile,Opera Mini,35,35,0
2016-04-25T00:00:00.000,mobile,Safari,1073,1246,33.3066
2016-04-25T00:00:00.000,mobile,UC Browser,35,35,100
2016-04-25T00:00:00.000,tablet,Chrome,208,277,49.8195
2016-04-25T00:00:00.000,tablet,Internet Explorer,104,104,0
2016-04-25T00:00:00.000,tablet,Safari,415,415,41.6867
2016-04-26T00:00:00.000,desktop,Chrome,3322,3945,39.4677
2016-04-26T00:00:00.000,desktop,Edge,311,346,39.8844
2016-04-26T00:00:00.000,desktop,Firefox,1142,1315,31.5589
2016-04-26T00:00:00.000,desktop,Internet Explorer,1869,2180,30.1376
2016-04-26T00:00:00.000,desktop,Opera,35,35,100
2016-04-26T00:00:00.000,desktop,Safari,727,761,50.0657
2016-04-26T00:00:00.000,desktop,UC Browser,35,35,0
2016-04-26T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-26T00:00:00.000,mobile,BlackBerry,35,35,0
2016-04-26T00:00:00.000,mobile,Chrome,1419,1626,29.7663
2016-04-26T00:00:00.000,mobile,Internet Explorer,69,69,100
2016-04-26T00:00:00.000,mobile,Opera Mini,35,35,100
2016-04-26T00:00:00.000,mobile,Safari,1523,1765,35.2975
2016-04-26T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2016-04-26T00:00:00.000,tablet,Amazon Silk,35,35,100
2016-04-26T00:00:00.000,tablet,Chrome,69,69,50.7246
2016-04-26T00:00:00.000,tablet,Safari,484,484,35.7438
2016-04-26T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-04-27T00:00:00.000,desktop,Chrome,3668,4291,34.6772
2016-04-27T00:00:00.000,desktop,Coc Coc,35,35,100
2016-04-27T00:00:00.000,desktop,Edge,138,138,25.3623
2016-04-27T00:00:00.000,desktop,Firefox,1003,1419,41.4376
2016-04-27T00:00:00.000,desktop,Internet Explorer,1765,2284,34.8511
2016-04-27T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-04-27T00:00:00.000,desktop,Safari,450,450,38.4444
2016-04-27T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-27T00:00:00.000,mobile,BlackBerry,35,35,0
2016-04-27T00:00:00.000,mobile,Chrome,1246,1453,47.6256
2016-04-27T00:00:00.000,mobile,Firefox,69,69,0
2016-04-27T00:00:00.000,mobile,Internet Explorer,138,138,50
2016-04-27T00:00:00.000,mobile,Safari,1350,1488,34.879
2016-04-27T00:00:00.000,mobile,Safari (in-app),104,104,33.6538
2016-04-27T00:00:00.000,tablet,Chrome,173,208,83.1731
2016-04-27T00:00:00.000,tablet,Safari,311,311,77.8135
2016-04-27T00:00:00.000,tablet,Safari (in-app),69,69,100
2016-04-28T00:00:00.000,desktop,Chrome,3530,4118,35.2841
2016-04-28T00:00:00.000,desktop,Edge,415,484,42.9752
2016-04-28T00:00:00.000,desktop,Firefox,865,1003,31.007
2016-04-28T00:00:00.000,desktop,Internet Explorer,1765,1972,38.5903
2016-04-28T00:00:00.000,desktop,Opera,35,35,100
2016-04-28T00:00:00.000,desktop,Safari,657,796,17.3367
2016-04-28T00:00:00.000,mobile,Android Browser,69,138,75.3623
2016-04-28T00:00:00.000,mobile,Chrome,1107,1246,36.1156
2016-04-28T00:00:00.000,mobile,Internet Explorer,69,69,0
2016-04-28T00:00:00.000,mobile,Safari,1211,1488,46.5054
2016-04-28T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2016-04-28T00:00:00.000,tablet,Safari,277,311,44.373
2016-04-28T00:00:00.000,tablet,UC Browser,35,35,100
2016-04-29T00:00:00.000,desktop,Chrome,2664,3357,42.2699
2016-04-29T00:00:00.000,desktop,Edge,173,173,60.1156
2016-04-29T00:00:00.000,desktop,Firefox,657,796,39.0704
2016-04-29T00:00:00.000,desktop,Internet Explorer,1488,1592,43.4673
2016-05-02T00:00:00.000,mobile,Android Browser,104,104,66.3462
2016-05-02T00:00:00.000,mobile,Chrome,830,1142,45.4466
2016-05-02T00:00:00.000,mobile,Firefox,69,69,50.7246
2016-05-02T00:00:00.000,mobile,Internet Explorer,138,173,39.8844
2016-05-02T00:00:00.000,mobile,Safari,1488,1661,54.1842
2016-05-02T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2016-05-02T00:00:00.000,tablet,Android Browser,35,35,0
2016-05-02T00:00:00.000,tablet,Chrome,35,35,0
2016-05-02T00:00:00.000,tablet,Safari,415,415,58.3133
2016-05-03T00:00:00.000,desktop,Chrome,3633,4498,41.5518
2016-05-03T00:00:00.000,desktop,Edge,346,346,50
2016-05-03T00:00:00.000,desktop,Firefox,519,657,36.8341
2016-05-03T00:00:00.000,desktop,Internet Explorer,1696,2042,37.2674
2016-05-03T00:00:00.000,desktop,Safari,657,761,40.8673
2016-05-03T00:00:00.000,mobile,Android Browser,69,104,66.3462
2016-05-03T00:00:00.000,mobile,Chrome,1280,1419,41.4376
2016-05-03T00:00:00.000,mobile,Firefox,35,69,100
2016-05-03T00:00:00.000,mobile,Safari,1626,1765,49.0085
2016-05-03T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2016-05-03T00:00:00.000,mobile,UC Browser,35,35,100
2016-05-03T00:00:00.000,tablet,Chrome,104,104,33.6538
2016-05-03T00:00:00.000,tablet,Safari,311,311,89.0675
2016-05-03T00:00:00.000,tablet,Safari (in-app),104,104,100
2016-05-04T00:00:00.000,desktop,Chrome,5710,7163,46.8658
2016-05-04T00:00:00.000,desktop,Edge,173,173,39.8844
2016-05-04T00:00:00.000,desktop,Firefox,1246,1315,44.7148
2016-05-04T00:00:00.000,desktop,Internet Explorer,2249,2699,44.8685
2016-05-04T00:00:00.000,desktop,Mozilla Compatible Agent,69,69,100
2016-05-04T00:00:00.000,desktop,Safari,623,657,42.1613
2016-05-04T00:00:00.000,desktop,YaBrowser,35,35,0
2018-04-06T00:00:00.000,desktop,Edge,277,311,0
2016-05-04T00:00:00.000,mobile,Amazon Silk,35,35,0
2016-05-04T00:00:00.000,mobile,Android Browser,35,35,0
2016-05-04T00:00:00.000,mobile,Chrome,830,1003,55.2343
2016-05-04T00:00:00.000,mobile,Safari,1626,1696,53.066
2016-05-04T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2016-05-04T00:00:00.000,tablet,Chrome,104,104,66.3462
2016-05-04T00:00:00.000,tablet,Safari,173,242,57.0248
2016-05-05T00:00:00.000,desktop,Chrome,3633,4152,44.1715
2016-05-05T00:00:00.000,desktop,Edge,208,242,28.5124
2016-05-05T00:00:00.000,desktop,Firefox,900,1038,39.9807
2016-05-05T00:00:00.000,desktop,Internet Explorer,1453,1592,26.0678
2016-05-05T00:00:00.000,desktop,Opera,35,35,0
2016-05-05T00:00:00.000,desktop,Safari,761,865,67.9769
2016-05-05T00:00:00.000,desktop,YaBrowser,35,35,100
2016-05-05T00:00:00.000,mobile,Amazon Silk,35,35,0
2016-05-05T00:00:00.000,mobile,Android Browser,104,104,33.6538
2016-05-05T00:00:00.000,mobile,Chrome,1003,1107,40.6504
2016-05-05T00:00:00.000,mobile,Internet Explorer,35,35,0
2016-05-05T00:00:00.000,mobile,Safari,1523,1799,50.0278
2016-05-05T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-05-05T00:00:00.000,tablet,Android Browser,35,35,100
2016-05-05T00:00:00.000,tablet,Chrome,35,35,0
2016-05-05T00:00:00.000,tablet,Safari,381,450,38.4444
2016-05-05T00:00:00.000,tablet,Safari (in-app),69,69,100
2016-05-06T00:00:00.000,desktop,Chrome,2768,3149,47.2531
2016-05-06T00:00:00.000,desktop,Edge,69,104,0
2016-05-06T00:00:00.000,desktop,Firefox,588,588,58.8435
2016-05-06T00:00:00.000,desktop,Internet Explorer,1280,1453,47.6256
2016-05-06T00:00:00.000,desktop,Safari,311,311,44.373
2016-05-06T00:00:00.000,mobile,Chrome,1246,1384,47.4711
2016-05-06T00:00:00.000,mobile,Internet Explorer,104,138,25.3623
2016-05-06T00:00:00.000,mobile,Opera Mini,69,69,100
2016-05-06T00:00:00.000,mobile,Safari,1453,1523,34.0775
2016-05-06T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2016-05-06T00:00:00.000,tablet,Amazon Silk,35,35,0
2016-05-06T00:00:00.000,tablet,Chrome,35,35,0
2016-05-06T00:00:00.000,tablet,Safari,242,277,24.9097
2016-05-07T00:00:00.000,desktop,Chrome,1038,1073,58.0615
2016-05-07T00:00:00.000,desktop,Edge,138,138,25.3623
2016-05-07T00:00:00.000,desktop,Firefox,277,311,66.881
2016-05-07T00:00:00.000,desktop,Internet Explorer,484,519,59.9229
2016-05-07T00:00:00.000,desktop,Opera,35,35,100
2016-05-07T00:00:00.000,desktop,Safari,346,450,30.6667
2016-05-07T00:00:00.000,mobile,Android Browser,35,35,100
2016-05-07T00:00:00.000,mobile,Chrome,415,415,33.253
2016-05-07T00:00:00.000,mobile,Firefox,35,35,0
2016-05-07T00:00:00.000,mobile,Internet Explorer,35,35,0
2016-05-07T00:00:00.000,mobile,Safari,830,830,25.0602
2016-05-07T00:00:00.000,mobile,Safari (in-app),69,69,100
2016-05-07T00:00:00.000,tablet,Chrome,35,35,0
2016-05-07T00:00:00.000,tablet,Safari,346,415,25.0602
2016-05-08T00:00:00.000,desktop,Chrome,1315,1315,52.6236
2016-05-08T00:00:00.000,desktop,Edge,69,69,0
2016-05-08T00:00:00.000,desktop,Firefox,242,242,28.5124
2016-05-08T00:00:00.000,desktop,Internet Explorer,450,450,76.8889
2016-05-08T00:00:00.000,desktop,Safari,242,242,57.0248
2016-05-08T00:00:00.000,desktop,YaBrowser,35,35,100
2016-05-08T00:00:00.000,mobile,Android Browser,35,35,100
2016-05-08T00:00:00.000,mobile,BlackBerry,35,173,20.2312
2016-05-08T00:00:00.000,mobile,Chrome,415,554,43.6823
2016-05-08T00:00:00.000,mobile,Safari,865,900,46.1111
2016-05-08T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-05-08T00:00:00.000,tablet,Chrome,69,69,50.7246
2016-05-08T00:00:00.000,tablet,Internet Explorer,35,35,100
2016-05-08T00:00:00.000,tablet,Safari,173,381,72.7034
2016-05-09T00:00:00.000,desktop,Chrome,3737,4325,44
2016-05-09T00:00:00.000,desktop,Edge,277,415,33.253
2016-05-09T00:00:00.000,desktop,Firefox,934,1107,53.1165
2016-05-09T00:00:00.000,desktop,Internet Explorer,1246,1384,42.4855
2016-05-09T00:00:00.000,desktop,Opera,35,35,100
2016-05-09T00:00:00.000,desktop,Safari,484,554,50
2016-05-09T00:00:00.000,mobile,Android Browser,35,35,100
2016-05-09T00:00:00.000,mobile,Chrome,900,934,55.5675
2016-05-09T00:00:00.000,mobile,Firefox,35,35,100
2016-05-09T00:00:00.000,mobile,Internet Explorer,104,104,66.3462
2016-05-09T00:00:00.000,mobile,Opera Mini,35,35,0
2016-05-09T00:00:00.000,mobile,Safari,900,1142,57.5306
2016-05-09T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-05-09T00:00:00.000,mobile,UC Browser,35,35,100
2016-05-09T00:00:00.000,tablet,Chrome,69,69,100
2016-05-09T00:00:00.000,tablet,Internet Explorer,35,35,0
2016-05-09T00:00:00.000,tablet,Safari,519,588,76.5306
2016-05-10T00:00:00.000,desktop,Chrome,3149,3668,40.5671
2016-05-10T00:00:00.000,desktop,Edge,138,138,50
2016-05-10T00:00:00.000,desktop,Firefox,1107,1107,62.5113
2016-05-10T00:00:00.000,desktop,Internet Explorer,1488,1661,45.8158
2016-05-10T00:00:00.000,desktop,Opera,35,35,100
2016-05-10T00:00:00.000,desktop,Safari,415,450,53.7778
2016-05-10T00:00:00.000,mobile,BlackBerry,35,35,100
2016-05-10T00:00:00.000,mobile,Chrome,1280,1453,45.2168
2016-05-10T00:00:00.000,mobile,Internet Explorer,104,104,33.6538
2016-05-10T00:00:00.000,mobile,Opera Mini,35,35,100
2016-05-10T00:00:00.000,mobile,Safari,1211,1211,62.8406
2016-05-10T00:00:00.000,mobile,Safari (in-app),69,104,66.3462
2016-05-10T00:00:00.000,tablet,Chrome,69,69,100
2016-05-10T00:00:00.000,tablet,Internet Explorer,35,35,0
2016-05-10T00:00:00.000,tablet,Safari,450,484,42.9752
2016-05-11T00:00:00.000,desktop,Chrome,3080,3599,45.1792
2016-05-11T00:00:00.000,desktop,Edge,450,450,46.2222
2016-05-11T00:00:00.000,desktop,Firefox,934,1073,41.9385
2016-05-11T00:00:00.000,desktop,Internet Explorer,1661,1903,38.2028
2016-05-11T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-05-11T00:00:00.000,desktop,Opera,35,35,100
2016-05-11T00:00:00.000,desktop,Safari,623,692,34.9711
2016-05-11T00:00:00.000,mobile,Android Browser,69,69,100
2016-05-11T00:00:00.000,mobile,Chrome,761,900,50
2016-05-11T00:00:00.000,mobile,Safari,1107,1177,35.2591
2016-05-11T00:00:00.000,mobile,Safari (in-app),69,69,100
2016-05-11T00:00:00.000,tablet,Chrome,104,104,66.3462
2016-05-11T00:00:00.000,tablet,Safari,173,173,39.8844
2016-05-12T00:00:00.000,desktop,Chrome,2803,3183,44.5806
2016-05-12T00:00:00.000,desktop,Edge,208,208,50
2016-05-12T00:00:00.000,desktop,Firefox,519,727,23.7964
2016-05-12T00:00:00.000,desktop,Internet Explorer,1626,1765,45.0992
2016-05-12T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-05-12T00:00:00.000,desktop,Opera,35,35,100
2016-05-12T00:00:00.000,desktop,Safari,381,484,50
2016-05-12T00:00:00.000,mobile,Android Browser,35,35,100
2016-05-12T00:00:00.000,mobile,Chrome,1003,1246,47.191
2016-05-12T00:00:00.000,mobile,Firefox,35,35,0
2016-05-12T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2016-05-12T00:00:00.000,mobile,Safari,1142,1315,57.8707
2016-05-12T00:00:00.000,tablet,Android Browser,35,35,0
2016-05-12T00:00:00.000,tablet,Internet Explorer,35,35,100
2016-05-12T00:00:00.000,tablet,Safari,311,311,33.4405
2016-05-13T00:00:00.000,desktop,Chrome,2699,3149,40.6478
2016-05-13T00:00:00.000,desktop,Edge,173,208,50
2016-05-13T00:00:00.000,desktop,Firefox,519,657,47.3364
2016-05-13T00:00:00.000,desktop,Internet Explorer,1315,1488,37.2312
2016-05-13T00:00:00.000,desktop,Safari,381,381,36.2205
2016-05-13T00:00:00.000,mobile,Android Browser,69,138,50
2016-05-13T00:00:00.000,mobile,Chrome,1003,1177,58.7935
2016-05-13T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2016-05-13T00:00:00.000,mobile,Safari,934,969,39.3189
2016-05-13T00:00:00.000,mobile,Safari (in-app),35,35,0
2016-05-13T00:00:00.000,tablet,Chrome,173,173,79.7688
2016-05-13T00:00:00.000,tablet,Safari,208,208,16.8269
2016-05-14T00:00:00.000,desktop,Chrome,900,934,48.1799
2016-05-14T00:00:00.000,desktop,Edge,104,104,66.3462
2016-05-14T00:00:00.000,desktop,Firefox,381,450,61.5556
2016-05-14T00:00:00.000,desktop,Internet Explorer,450,554,31.2274
2016-05-14T00:00:00.000,desktop,Opera,35,35,100
2016-05-14T00:00:00.000,desktop,Safari,173,208,50
2016-05-14T00:00:00.000,mobile,Amazon Silk,35,35,0
2016-05-14T00:00:00.000,mobile,Chrome,692,865,52.0231
2016-05-14T00:00:00.000,mobile,Edge,35,35,0
2016-05-14T00:00:00.000,mobile,Safari,1003,1003,68.993
2016-05-14T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-05-14T00:00:00.000,tablet,Android Browser,35,35,0
2016-05-14T00:00:00.000,tablet,Chrome,35,35,0
2016-05-14T00:00:00.000,tablet,Safari,277,277,49.8195
2016-05-15T00:00:00.000,desktop,Chrome,1626,1696,44.8703
2016-05-15T00:00:00.000,desktop,Edge,104,104,33.6538
2016-05-15T00:00:00.000,desktop,Firefox,277,277,62.4549
2016-05-15T00:00:00.000,desktop,Internet Explorer,277,277,24.9097
2016-05-15T00:00:00.000,desktop,Safari,381,381,63.5171
2016-05-15T00:00:00.000,desktop,UC Browser,35,35,100
2016-05-15T00:00:00.000,mobile,Chrome,761,796,47.8643
2016-05-15T00:00:00.000,mobile,Firefox,35,35,100
2016-05-15T00:00:00.000,mobile,Safari,969,1107,43.7218
2016-05-15T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-05-15T00:00:00.000,tablet,Android Browser,35,35,0
2016-05-15T00:00:00.000,tablet,Safari,138,138,50
2016-05-15T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-05-16T00:00:00.000,desktop,Chrome,3357,3806,42.722
2016-05-16T00:00:00.000,desktop,Edge,138,138,0
2016-05-16T00:00:00.000,desktop,Firefox,796,830,54.2169
2016-05-16T00:00:00.000,desktop,Internet Explorer,1142,1280,54.0625
2016-05-16T00:00:00.000,desktop,Safari,727,934,37.045
2016-05-16T00:00:00.000,mobile,Amazon Silk,35,35,0
2016-05-16T00:00:00.000,mobile,Chrome,1177,1696,55.0708
2016-05-16T00:00:00.000,mobile,Internet Explorer,173,208,33.1731
2016-05-16T00:00:00.000,mobile,Safari,1003,1073,45.1072
2016-05-16T00:00:00.000,mobile,YE,35,35,100
2016-05-16T00:00:00.000,tablet,Chrome,138,138,50
2016-05-16T00:00:00.000,tablet,Safari,415,415,41.6867
2016-05-17T00:00:00.000,desktop,Chrome,3045,3737,42.601
2016-05-17T00:00:00.000,desktop,Edge,138,138,25.3623
2016-05-17T00:00:00.000,desktop,Firefox,519,519,26.5896
2016-05-17T00:00:00.000,desktop,Internet Explorer,1523,2042,33.8883
2016-05-17T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-05-17T00:00:00.000,desktop,Safari,657,692,34.9711
2016-05-17T00:00:00.000,mobile,Amazon Silk,35,35,100
2016-05-17T00:00:00.000,mobile,Android Browser,35,35,0
2016-05-17T00:00:00.000,mobile,Chrome,969,1073,38.6766
2016-05-17T00:00:00.000,mobile,Firefox,35,35,100
2016-05-17T00:00:00.000,mobile,Internet Explorer,69,69,100
2016-05-17T00:00:00.000,mobile,Safari,1177,1246,63.8844
2016-05-17T00:00:00.000,mobile,Safari (in-app),138,138,100
2016-05-17T00:00:00.000,tablet,Chrome,104,104,0
2016-05-17T00:00:00.000,tablet,Safari,554,588,11.7347
2016-05-18T00:00:00.000,desktop,Chrome,3633,4291,45.9567
2016-05-18T00:00:00.000,desktop,Edge,208,208,66.3462
2016-05-18T00:00:00.000,desktop,Firefox,346,346,39.8844
2016-05-18T00:00:00.000,desktop,Internet Explorer,1350,1626,40.4059
2016-05-18T00:00:00.000,desktop,Safari,484,519,26.5896
2016-05-18T00:00:00.000,mobile,Android Browser,69,69,50.7246
2016-05-18T00:00:00.000,mobile,Chrome,934,934,44.4325
2016-05-18T00:00:00.000,mobile,Internet Explorer,104,104,66.3462
2016-05-18T00:00:00.000,mobile,Opera Mini,69,69,100
2016-05-18T00:00:00.000,mobile,Safari,1350,1488,48.8575
2016-05-18T00:00:00.000,mobile,Safari (in-app),69,69,100
2016-05-18T00:00:00.000,tablet,Chrome,35,35,100
2016-05-18T00:00:00.000,tablet,Safari,311,311,11.254
2016-05-18T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-05-19T00:00:00.000,desktop,Chrome,3080,3910,38.0563
2016-05-19T00:00:00.000,desktop,Edge,69,104,33.6538
2016-05-19T00:00:00.000,desktop,Firefox,554,657,42.1613
2016-05-19T00:00:00.000,desktop,Internet Explorer,1557,1696,44.8703
2016-05-19T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-05-19T00:00:00.000,desktop,Safari,588,657,36.8341
2016-05-19T00:00:00.000,desktop,UC Browser,35,35,100
2016-05-19T00:00:00.000,desktop,YaBrowser,35,35,100
2016-05-19T00:00:00.000,mobile,Amazon Silk,35,35,0
2016-05-19T00:00:00.000,mobile,Android Browser,138,138,75.3623
2016-05-19T00:00:00.000,mobile,Chrome,830,830,29.1566
2016-05-19T00:00:00.000,mobile,Internet Explorer,35,69,0
2016-05-19T00:00:00.000,mobile,Safari,1038,1073,45.1072
2016-05-19T00:00:00.000,tablet,Chrome,69,69,50.7246
2016-05-19T00:00:00.000,tablet,Internet Explorer,35,69,50.7246
2016-05-19T00:00:00.000,tablet,Safari,519,519,66.6667
2016-05-19T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-05-20T00:00:00.000,desktop,Chrome,2422,2803,41.9907
2016-05-20T00:00:00.000,desktop,Edge,208,208,50
2016-05-20T00:00:00.000,desktop,Firefox,554,588,41.1565
2016-05-20T00:00:00.000,desktop,Internet Explorer,1073,1280,45.9375
2016-05-20T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-05-20T00:00:00.000,desktop,Safari,415,554,18.7726
2016-05-20T00:00:00.000,desktop,UC Browser,35,35,100
2016-05-20T00:00:00.000,mobile,Android Browser,35,35,100
2016-05-20T00:00:00.000,mobile,Chrome,1003,1177,44.0952
2016-05-20T00:00:00.000,mobile,Internet Explorer,69,69,0
